This file saves data from the most recent trajectory.
x_nom_vel,y_nom_vel,z_nom_vel,roll_nom_vel,pitch_nom_vel,yaw_nom_vel,x_compl_vel,y_compl_vel,z_compl_vel,roll_compl_vel,pitch_compl_vel,yaw_compl_vel,Fx,Fy,Fz,Tx,Ty,Tz
-0.010726,-0.001859,0.006620,0.005767,0.024990,0.007854,-0.011464,0.005171,0.006699,0.005767,0.024990,0.009158,-0.821663,34.155968,4.971442,0.130758,-1.872384,8.719898,
-0.010739,-0.001860,0.006631,0.005761,0.025025,0.007865,-0.011371,0.005182,0.006807,0.005761,0.025025,0.009188,-0.324853,34.280138,5.267074,0.124235,-1.877876,8.770464,
-0.010752,-0.001860,0.006643,0.005755,0.025060,0.007876,-0.011282,0.005197,0.006934,0.005755,0.025060,0.009216,-0.068156,34.457022,5.740828,0.191403,-1.785889,8.724452,
-0.010766,-0.001861,0.006654,0.005748,0.025095,0.007887,-0.011200,0.005216,0.007073,0.005748,0.025095,0.009242,0.342742,34.686806,6.082566,0.168199,-1.797215,8.757395,
-0.010779,-0.001862,0.006665,0.005742,0.025130,0.007898,-0.011126,0.005238,0.007218,0.005742,0.025130,0.009267,0.451980,34.818202,6.497051,0.226765,-1.753137,8.725055,
-0.010792,-0.001862,0.006677,0.005735,0.025164,0.007908,-0.011061,0.005262,0.007365,0.005735,0.025164,0.009290,0.479782,34.820976,6.777382,0.222846,-1.832282,8.765907,
-0.010805,-0.001863,0.006688,0.005729,0.025199,0.007919,-0.011006,0.005286,0.007510,0.005729,0.025199,0.009312,0.700425,35.241103,7.364253,0.208138,-1.725360,8.634613,
-0.010818,-0.001863,0.006699,0.005722,0.025234,0.007929,-0.010961,0.005312,0.007651,0.005722,0.025234,0.009332,0.543673,35.156366,7.706325,0.306912,-1.745431,8.667291,
-0.010832,-0.001864,0.006710,0.005715,0.025269,0.007940,-0.010925,0.005338,0.007787,0.005715,0.025269,0.009353,0.401864,35.183751,8.042336,0.275178,-1.733923,8.657064,
-0.010845,-0.001864,0.006722,0.005709,0.025303,0.007951,-0.010898,0.005362,0.007915,0.005709,0.025303,0.009373,0.292731,34.818569,8.383628,0.327848,-1.753845,8.760165,
-0.010858,-0.001865,0.006733,0.005702,0.025338,0.007961,-0.010879,0.005383,0.008035,0.005702,0.025338,0.009392,-0.257033,34.300523,8.513378,0.375521,-1.809395,8.881001,
-0.010871,-0.001866,0.006744,0.005695,0.025373,0.007971,-0.010867,0.005399,0.008146,0.005695,0.025373,0.009412,-1.015243,33.495986,8.777011,0.336459,-1.912152,9.081794,
-0.010884,-0.001866,0.006755,0.005688,0.025407,0.007982,-0.010862,0.005407,0.008247,0.005688,0.025407,0.009432,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.010898,-0.001867,0.006766,0.005682,0.025442,0.007992,-0.010862,0.005407,0.008339,0.005682,0.025442,0.009452,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.010911,-0.001867,0.006778,0.005675,0.025476,0.008003,-0.010866,0.005400,0.008420,0.005675,0.025476,0.009471,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.010924,-0.001868,0.006789,0.005668,0.025511,0.008013,-0.010874,0.005389,0.008492,0.005668,0.025511,0.009490,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.010937,-0.001868,0.006800,0.005661,0.025545,0.008023,-0.010885,0.005375,0.008553,0.005661,0.025545,0.009509,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.010950,-0.001869,0.006811,0.005654,0.025579,0.008033,-0.010898,0.005358,0.008606,0.005654,0.025579,0.009526,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.010963,-0.001869,0.006822,0.005647,0.025614,0.008043,-0.010914,0.005341,0.008651,0.005647,0.025614,0.009543,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.010976,-0.001870,0.006833,0.005640,0.025648,0.008053,-0.010930,0.005323,0.008688,0.005640,0.025648,0.009559,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.010990,-0.001870,0.006845,0.005633,0.025682,0.008064,-0.010947,0.005307,0.008718,0.005633,0.025682,0.009574,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.011003,-0.001870,0.006856,0.005626,0.025717,0.008074,-0.010965,0.005291,0.008743,0.005626,0.025717,0.009588,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.011016,-0.001871,0.006867,0.005619,0.025751,0.008084,-0.010982,0.005276,0.008764,0.005619,0.025751,0.009602,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.011029,-0.001871,0.006878,0.005612,0.025785,0.008094,-0.011000,0.005263,0.008780,0.005612,0.025785,0.009614,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.011042,-0.001872,0.006889,0.005605,0.025819,0.008103,-0.011018,0.005251,0.008793,0.005605,0.025819,0.009626,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.011055,-0.001872,0.006900,0.005598,0.025853,0.008113,-0.011035,0.005241,0.008804,0.005598,0.025853,0.009638,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.011068,-0.001873,0.006911,0.005591,0.025887,0.008123,-0.011052,0.005232,0.008814,0.005591,0.025887,0.009649,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.011081,-0.001873,0.006922,0.005584,0.025921,0.008133,-0.011069,0.005225,0.008821,0.005584,0.025921,0.009659,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.011094,-0.001873,0.006933,0.005576,0.025955,0.008143,-0.011085,0.005219,0.008828,0.005576,0.025955,0.009669,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.011107,-0.001874,0.006944,0.005569,0.025989,0.008152,-0.011100,0.005215,0.008835,0.005569,0.025989,0.009679,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.011120,-0.001874,0.006955,0.005562,0.026023,0.008162,-0.011116,0.005211,0.008841,0.005562,0.026023,0.009689,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.011133,-0.001875,0.006966,0.005555,0.026056,0.008172,-0.011130,0.005208,0.008847,0.005555,0.026056,0.009698,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.011146,-0.001875,0.006977,0.005547,0.026090,0.008181,-0.011145,0.005206,0.008853,0.005547,0.026090,0.009708,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.011159,-0.001875,0.006988,0.005540,0.026124,0.008191,-0.011159,0.005205,0.008860,0.005540,0.026124,0.009717,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.011172,-0.001876,0.006999,0.005533,0.026157,0.008200,-0.011173,0.005204,0.008867,0.005533,0.026157,0.009726,-1.492065,32.999200,8.881847,0.397267,-1.964459,9.174633,
-0.011185,-0.001876,0.007010,0.005525,0.026191,0.008210,-0.011186,0.005202,0.008873,0.005525,0.026191,0.009735,0.290150,31.557369,7.939545,0.407306,-2.913069,9.544611,
-0.011198,-0.001876,0.007021,0.005518,0.026225,0.008219,-0.011200,0.005197,0.008877,0.005518,0.026225,0.009744,0.386574,31.997292,8.184764,0.315691,-2.952842,9.461946,
-0.011211,-0.001877,0.007032,0.005510,0.026258,0.008229,-0.011213,0.005188,0.008880,0.005510,0.026258,0.009752,0.186965,32.061258,8.404492,0.358488,-2.968833,9.450069,
-0.011224,-0.001877,0.007042,0.005503,0.026292,0.008238,-0.011226,0.005179,0.008882,0.005503,0.026292,0.009759,-0.081258,32.270015,8.696559,0.273509,-2.962091,9.434353,
-0.011237,-0.001877,0.007053,0.005495,0.026325,0.008247,-0.011239,0.005169,0.008887,0.005495,0.026325,0.009765,-0.377870,32.323093,9.122588,0.287245,-2.943187,9.426584,
-0.011250,-0.001877,0.007064,0.005488,0.026359,0.008257,-0.011252,0.005161,0.008895,0.005488,0.026359,0.009770,-1.007175,32.226517,9.465170,0.258033,-2.967761,9.486168,
-0.011263,-0.001878,0.007075,0.005480,0.026392,0.008266,-0.011265,0.005152,0.008906,0.005480,0.026392,0.009773,-1.597710,32.058423,9.872458,0.203177,-2.956884,9.548517,
-0.011275,-0.001878,0.007086,0.005473,0.026425,0.008275,-0.011277,0.005143,0.008923,0.005473,0.026425,0.009776,-2.405984,31.663425,10.191567,0.234923,-2.934291,9.663283,
-0.011288,-0.001878,0.007097,0.005465,0.026459,0.008284,-0.011290,0.005133,0.008944,0.005465,0.026459,0.009777,-2.790927,31.398131,10.700567,0.155525,-2.853310,9.751343,
-0.011301,-0.001879,0.007108,0.005457,0.026492,0.008293,-0.011303,0.005121,0.008971,0.005457,0.026492,0.009778,-3.650453,30.684817,10.986433,0.160073,-2.835774,9.950235,
-0.011314,-0.001879,0.007118,0.005450,0.026525,0.008303,-0.011315,0.005104,0.009002,0.005450,0.026525,0.009778,-4.451096,29.850521,11.308037,0.096375,-2.784552,10.150281,
-0.011327,-0.001879,0.007129,0.005442,0.026558,0.008312,-0.011328,0.005082,0.009038,0.005442,0.026558,0.009776,-5.159021,29.128697,11.552450,0.095084,-2.786562,10.359384,
-0.011340,-0.001879,0.007140,0.005434,0.026592,0.008321,-0.011341,0.005053,0.009077,0.005434,0.026592,0.009774,-5.491027,28.651921,11.748506,0.117876,-2.741717,10.464319,
-0.011353,-0.001880,0.007151,0.005426,0.026625,0.008330,-0.011353,0.005017,0.009119,0.005426,0.026625,0.009772,-6.178183,27.809634,11.805539,0.034530,-2.780791,10.716165,
-0.011365,-0.001880,0.007162,0.005419,0.026658,0.008339,-0.011366,0.004974,0.009161,0.005419,0.026658,0.009769,-6.656805,27.064697,11.777316,0.087291,-2.798478,10.896879,
-0.011378,-0.001880,0.007172,0.005411,0.026691,0.008347,-0.011379,0.004924,0.009203,0.005411,0.026691,0.009767,-7.255864,26.327060,11.741952,0.056923,-2.820070,11.091963,
-0.011391,-0.001880,0.007183,0.005403,0.026724,0.008356,-0.011391,0.004868,0.009244,0.005403,0.026724,0.009765,-7.540403,25.904552,11.731250,0.037708,-2.824390,11.195505,
-0.011404,-0.001880,0.007194,0.005395,0.026757,0.008365,-0.011404,0.004806,0.009282,0.005395,0.026757,0.009764,-7.451476,25.892966,11.720636,0.106783,-2.811000,11.183741,
-0.011417,-0.001881,0.007205,0.005387,0.026790,0.008374,-0.011417,0.004743,0.009318,0.005387,0.026790,0.009764,-7.534283,25.862533,11.719887,0.030374,-2.841358,11.207041,
-0.011430,-0.001881,0.007215,0.005379,0.026822,0.008383,-0.011430,0.004681,0.009351,0.005379,0.026822,0.009765,-7.241821,26.140377,11.710695,0.085118,-2.812420,11.119028,
-0.011442,-0.001881,0.007226,0.005371,0.026855,0.008391,-0.011442,0.004623,0.009380,0.005371,0.026855,0.009767,-6.960382,26.587645,11.754801,0.085442,-2.800354,10.997463,
-0.011455,-0.001881,0.007237,0.005363,0.026888,0.008400,-0.011455,0.004572,0.009407,0.005363,0.026888,0.009770,-6.226949,27.473166,11.824167,0.089042,-2.738169,10.754259,
-0.011468,-0.001881,0.007247,0.005355,0.026921,0.008409,-0.011468,0.004531,0.009432,0.005355,0.026921,0.009775,-5.637707,28.108741,11.826601,0.157271,-2.728957,10.585561,
-0.011481,-0.001881,0.007258,0.005347,0.026953,0.008417,-0.011480,0.004503,0.009454,0.005347,0.026953,0.009781,-4.695458,29.036660,11.789854,0.097403,-2.714224,10.351260,
-0.011493,-0.001882,0.007269,0.005339,0.026986,0.008426,-0.011493,0.004488,0.009474,0.005339,0.026986,0.009789,-3.722386,29.718445,11.654101,0.158338,-2.716472,10.195743,
-0.011506,-0.001882,0.007279,0.005331,0.027019,0.008434,-0.011506,0.004489,0.009492,0.005331,0.027019,0.009798,-2.565814,30.768238,11.607570,0.179538,-2.622159,9.912607,
-0.011519,-0.001882,0.007290,0.005323,0.027051,0.008443,-0.011519,0.004504,0.009507,0.005323,0.027051,0.009808,-1.466578,31.433466,11.432064,0.176511,-2.648317,9.790283,
-0.011531,-0.001882,0.007300,0.005315,0.027084,0.008451,-0.011531,0.004532,0.009519,0.005315,0.027084,0.009820,-1.466578,31.433466,11.432064,0.176511,-2.648317,9.790283,
-0.011544,-0.001882,0.007311,0.005307,0.027116,0.008460,-0.011544,0.004571,0.009529,0.005307,0.027116,0.009832,0.393778,32.849539,11.225203,0.132887,-2.576229,9.425971,
-0.011557,-0.001882,0.007322,0.005299,0.027149,0.008468,-0.011557,0.004621,0.009537,0.005299,0.027149,0.009844,1.002619,33.444158,11.158620,0.196540,-2.523341,9.232794,
-0.011569,-0.001882,0.007332,0.005291,0.027181,0.008476,-0.011569,0.004682,0.009543,0.005291,0.027181,0.009857,1.762453,34.104330,10.955466,0.134408,-2.555918,9.110494,
-0.011582,-0.001882,0.007343,0.005282,0.027214,0.008485,-0.011582,0.004750,0.009546,0.005282,0.027214,0.009869,2.140401,34.756571,11.010674,0.106970,-2.488655,8.947429,
-0.011595,-0.001882,0.007353,0.005274,0.027246,0.008493,-0.011595,0.004825,0.009548,0.005274,0.027246,0.009879,2.471569,35.189504,11.076354,0.100349,-2.463559,8.881434,
-0.011607,-0.001883,0.007364,0.005266,0.027278,0.008501,-0.011607,0.004904,0.009550,0.005266,0.027278,0.009889,2.656271,35.895207,11.220949,0.053551,-2.375768,8.748435,
-0.011620,-0.001883,0.007374,0.005258,0.027310,0.008509,-0.011620,0.004987,0.009553,0.005258,0.027310,0.009897,2.638777,36.304936,11.401297,0.073258,-2.320968,8.662284,
-0.011633,-0.001883,0.007385,0.005249,0.027343,0.008518,-0.011633,0.005071,0.009557,0.005249,0.027343,0.009904,2.360512,36.829637,11.633525,0.016019,-2.265905,8.573992,
-0.011645,-0.001883,0.007395,0.005241,0.027375,0.008526,-0.011645,0.005156,0.009564,0.005241,0.027375,0.009909,1.915891,37.036221,11.905836,-0.075684,-2.237716,8.593318,
-0.011658,-0.001883,0.007406,0.005233,0.027407,0.008534,-0.011658,0.005239,0.009573,0.005233,0.027407,0.009912,1.417881,37.496158,12.063537,0.000369,-2.205041,8.497720,
-0.011671,-0.001883,0.007416,0.005224,0.027439,0.008542,-0.011671,0.005321,0.009586,0.005224,0.027439,0.009914,1.316402,38.092944,12.258288,-0.042121,-2.133735,8.361624,
-0.011683,-0.001883,0.007427,0.005216,0.027471,0.008550,-0.011683,0.005400,0.009601,0.005216,0.027471,0.009915,0.954004,38.388003,12.370972,-0.054127,-2.113314,8.339489,
-0.011696,-0.001883,0.007437,0.005208,0.027503,0.008558,-0.011696,0.005476,0.009620,0.005208,0.027503,0.009915,0.624306,38.452214,12.508353,-0.053339,-2.070214,8.353765,
-0.011708,-0.001883,0.007448,0.005199,0.027535,0.008566,-0.011708,0.005548,0.009640,0.005199,0.027535,0.009915,0.188470,38.476764,12.479220,-0.110727,-2.084136,8.395510,
-0.011721,-0.001883,0.007458,0.005191,0.027567,0.008574,-0.011721,0.005613,0.009662,0.005191,0.027567,0.009915,-0.313299,38.362581,12.366950,-0.076178,-2.111815,8.434705,
-0.011733,-0.001883,0.007468,0.005182,0.027599,0.008581,-0.011733,0.005672,0.009683,0.005182,0.027599,0.009914,-1.125496,38.095922,12.176506,-0.130345,-2.178253,8.520134,
-0.011746,-0.001883,0.007479,0.005174,0.027631,0.008589,-0.011746,0.005722,0.009704,0.005174,0.027631,0.009913,-2.029798,37.592641,11.961290,-0.109738,-2.297718,8.631810,
-0.011758,-0.001883,0.007489,0.005165,0.027662,0.008597,-0.011758,0.005762,0.009722,0.005165,0.027662,0.009912,-3.039682,37.200462,11.597124,-0.094052,-2.436197,8.746662,
-0.011771,-0.001883,0.007500,0.005157,0.027694,0.008605,-0.011771,0.005790,0.009737,0.005157,0.027694,0.009912,-4.153450,36.601860,11.180761,-0.150705,-2.625089,8.913334,
-0.011783,-0.001883,0.007510,0.005148,0.027726,0.008612,-0.011783,0.005808,0.009747,0.005148,0.027726,0.009912,-4.907455,36.459428,10.770868,-0.104599,-2.763565,8.992333,
-0.011796,-0.001883,0.007520,0.005139,0.027758,0.008620,-0.011796,0.005815,0.009752,0.005139,0.027758,0.009912,-5.575156,36.247368,10.399931,-0.160628,-2.917409,9.099537,
-0.011808,-0.001883,0.007531,0.005131,0.027789,0.008628,-0.011808,0.005814,0.009752,0.005131,0.027789,0.009913,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.011821,-0.001883,0.007541,0.005122,0.027821,0.008635,-0.011821,0.005805,0.009747,0.005122,0.027821,0.009914,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.011833,-0.001883,0.007551,0.005113,0.027852,0.008643,-0.011833,0.005792,0.009738,0.005113,0.027852,0.009916,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.011846,-0.001882,0.007562,0.005105,0.027884,0.008650,-0.011846,0.005775,0.009727,0.005105,0.027884,0.009918,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.011858,-0.001882,0.007572,0.005096,0.027915,0.008658,-0.011858,0.005756,0.009716,0.005096,0.027915,0.009921,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.011871,-0.001882,0.007582,0.005087,0.027947,0.008665,-0.011871,0.005737,0.009704,0.005087,0.027947,0.009925,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.011883,-0.001882,0.007593,0.005079,0.027978,0.008673,-0.011883,0.005717,0.009693,0.005079,0.027978,0.009929,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.011896,-0.001882,0.007603,0.005070,0.028010,0.008680,-0.011896,0.005698,0.009684,0.005070,0.028010,0.009934,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.011908,-0.001882,0.007613,0.005061,0.028041,0.008687,-0.011908,0.005681,0.009676,0.005061,0.028041,0.009940,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.011920,-0.001882,0.007623,0.005052,0.028072,0.008695,-0.011920,0.005665,0.009670,0.005052,0.028072,0.009945,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.011933,-0.001882,0.007634,0.005043,0.028104,0.008702,-0.011933,0.005651,0.009667,0.005043,0.028104,0.009952,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.011945,-0.001882,0.007644,0.005035,0.028135,0.008709,-0.011945,0.005638,0.009665,0.005035,0.028135,0.009958,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.011957,-0.001881,0.007654,0.005026,0.028166,0.008716,-0.011957,0.005628,0.009665,0.005026,0.028166,0.009965,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.011970,-0.001881,0.007664,0.005017,0.028197,0.008723,-0.011970,0.005619,0.009667,0.005017,0.028197,0.009972,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.011982,-0.001881,0.007674,0.005008,0.028228,0.008731,-0.011982,0.005611,0.009671,0.005008,0.028228,0.009979,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.011995,-0.001881,0.007684,0.004999,0.028259,0.008738,-0.011995,0.005606,0.009676,0.004999,0.028259,0.009986,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.012007,-0.001881,0.007695,0.004990,0.028290,0.008745,-0.012007,0.005601,0.009682,0.004990,0.028290,0.009993,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.012019,-0.001881,0.007705,0.004981,0.028321,0.008752,-0.012019,0.005598,0.009689,0.004981,0.028321,0.010000,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.012031,-0.001881,0.007715,0.004972,0.028352,0.008759,-0.012031,0.005595,0.009698,0.004972,0.028352,0.010008,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.012044,-0.001880,0.007725,0.004963,0.028383,0.008766,-0.012044,0.005594,0.009707,0.004963,0.028383,0.010015,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.012056,-0.001880,0.007735,0.004954,0.028414,0.008772,-0.012056,0.005593,0.009717,0.004954,0.028414,0.010022,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.012068,-0.001880,0.007745,0.004945,0.028445,0.008779,-0.012068,0.005593,0.009727,0.004945,0.028445,0.010029,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.012081,-0.001880,0.007755,0.004936,0.028475,0.008786,-0.012081,0.005593,0.009737,0.004936,0.028475,0.010037,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.012093,-0.001879,0.007765,0.004927,0.028506,0.008793,-0.012093,0.005594,0.009748,0.004927,0.028506,0.010044,-6.146928,36.153718,10.007936,-0.143694,-3.023562,9.138255,
-0.012105,-0.001879,0.007775,0.004918,0.028537,0.008800,-0.012105,0.005604,0.009760,0.004918,0.028537,0.010052,2.741104,45.112866,11.476545,0.207091,-2.312523,7.463333,
-0.012117,-0.001879,0.007785,0.004908,0.028567,0.008806,-0.012117,0.005640,0.009778,0.004908,0.028567,0.010065,1.558789,44.155496,12.375238,0.208779,-2.410075,7.731838,
-0.012130,-0.001879,0.007795,0.004899,0.028598,0.008813,-0.012130,0.005701,0.009804,0.004899,0.028598,0.010082,0.985583,43.528828,12.640465,0.255813,-2.468963,7.892356,
-0.012142,-0.001879,0.007805,0.004890,0.028629,0.008820,-0.012142,0.005776,0.009836,0.004890,0.028629,0.010103,0.292241,42.780568,12.857007,0.212522,-2.529962,8.041128,
-0.012154,-0.001878,0.007815,0.004881,0.028659,0.008826,-0.012154,0.005855,0.009874,0.004881,0.028659,0.010125,-0.458639,41.883643,12.872157,0.205707,-2.677915,8.271137,
-0.012166,-0.001878,0.007825,0.004872,0.028690,0.008833,-0.012166,0.005931,0.009915,0.004872,0.028690,0.010148,-0.847083,41.226094,12.959641,0.201931,-2.741801,8.398355,
-0.012178,-0.001878,0.007835,0.004863,0.028720,0.008839,-0.012178,0.006000,0.009958,0.004863,0.028720,0.010170,-1.084574,40.648191,13.079987,0.172419,-2.817749,8.557647,
-0.012190,-0.001877,0.007845,0.004853,0.028750,0.008846,-0.012190,0.006057,0.010002,0.004853,0.028750,0.010192,-1.556590,39.821995,13.084257,0.189388,-2.887826,8.742935,
-0.012203,-0.001877,0.007855,0.004844,0.028781,0.008852,-0.012203,0.006100,0.010045,0.004844,0.028781,0.010212,-1.648180,39.401909,13.181346,0.247004,-2.912330,8.845196,
-0.012215,-0.001877,0.007865,0.004835,0.028811,0.008859,-0.012215,0.006130,0.010086,0.004835,0.028811,0.010232,-2.088089,38.717701,13.236935,0.116737,-2.969956,9.022243,
-0.012227,-0.001877,0.007875,0.004825,0.028841,0.008865,-0.012227,0.006146,0.010127,0.004825,0.028841,0.010249,-2.208635,38.196515,13.374716,0.202192,-2.990468,9.157109,
-0.012239,-0.001876,0.007885,0.004816,0.028872,0.008872,-0.012239,0.006148,0.010165,0.004816,0.028872,0.010265,-2.359934,37.783857,13.435403,0.179459,-3.022610,9.271143,
-0.012251,-0.001876,0.007895,0.004807,0.028902,0.008878,-0.012251,0.006138,0.010201,0.004807,0.028902,0.010279,-2.228491,37.496955,13.485983,0.209567,-3.051872,9.360417,
-0.012263,-0.001876,0.007905,0.004797,0.028932,0.008884,-0.012263,0.006118,0.010235,0.004797,0.028932,0.010292,-2.381630,36.951739,13.508993,0.274264,-3.085797,9.521536,
-0.012275,-0.001875,0.007915,0.004788,0.028962,0.008891,-0.012275,0.006088,0.010266,0.004788,0.028962,0.010305,-2.090565,36.837417,13.593721,0.186626,-3.092345,9.600628,
